active,Source Name,Source Domain,Source Country Code,Source State,Source City,candidate_address_zip,Match Result,Match Type,Best SID,Account,HQ SID,WHQ SID,DHQ SID,Marketing Alias,Street Address,City,State,ZIP,Country Code,Country Name,Domain,name_normalized,marketing_alias_normalized,levenshtein_idx,Source Segment,No Bids (Last 30 Days),Impressions (Last 30 Days),MEI,Revenue Range,Employee Range,Industry,Sub-Industry,Audience,has_ip,Source Segment,custom_attribute
true,MindWay,mindway-design.com,,,,,match,fulltext name,77549965,Mindways GmbH,77549965,77549965,77549965,Mindways,Am Sandtorpark 8,Hamburg,HH,20457,DE,Germany,mindways.de,mindwaysgmbh,mindways,2,Business Services,0,0,0,$1M - $5M,Small,Business Services,Marketing Services,SMB,true,Business Services,
false,Ministry of Defense,intradef.gouv.fr,,,,,no match,duplicate input,,,,,,,,,,,,,,,,,,0,0,0,,,,,,false,,
false,Ministry of Defense,mindef.nl,,,,,no match,duplicate input,,,,,,,,,,,,,,,,,,0,0,0,,,,,,false,,
true,Ministry of Defense,defense.gouv.fr,,,,,match,exact domain,9389183,Ministère De La Défense - Sga,9389183,9389183,9389183,Ministère De La Défense - Sga,14 Rue Saint Dominique,Armées,,00445,FR,France,defense.gouv.fr,ministèredeladéfensesga,ministèredeladéfensesga,0,Government,7016,0,70,,,Government,Public Safety,Government,true,Government,
true,Ministry of Industry and Trade,minprom.gov.ru,,,,,match,soundex suggestion,123546320,Ministry of Economy and Trade,123546320,123546320,123546320,Ministry of Economy and Trade,,,,,LB,Lebanon,economy.gov.lb,ministryofeconomytrade,ministryofeconomytrade,17,Government,401,0,4,$50M - $100M,Mid-Market,Government,Administration,Government,true,Government,
false,MINRES Technologies,minres.com,,,,,no match,duplicate match,119458753,Minres Technologies GmbH,119458753,119458753,119458753,Minres Technologies,Keltenhof 2,Neubiberg,BY,85579,DE,Germany,minres.com,minrestechnologiesgmbh,minrestechnologies,0,Retail & Distribution,0,0,0,$1 - $1M,Small,Retail & Distribution,Electronics,SMB,true,Retail & Distribution,
true,Minres Technologies GmbH,jepemuc.de,,,,,match,exact name,119458753,Minres Technologies GmbH,119458753,119458753,119458753,Minres Technologies,Keltenhof 2,Neubiberg,BY,85579,DE,Germany,minres.com,minrestechnologiesgmbh,minrestechnologies,0,Retail & Distribution,0,0,0,$1 - $1M,Small,Retail & Distribution,Electronics,SMB,true,Retail & Distribution,
true,miouyouyou,miouyouyou.fr,,,,,match,soundex suggestion,123584907,Moyo,123584907,123584907,123584907,Moyo,,Kiev,,4074,UA,Ukraine,moyo.ua,moyo,moyo,12,Telecommunications,137,0,1,,,Telecommunications,Equipment & Services,SMB,true,Telecommunications,
true,MIPS,mips.com,,,,,match,exact domain,55285109,Mips Technologies Inc,1633120,1633120,1633120,Mips Technologies,1225 Charleston Rd,Mountain View,CA,94043,US,United States,mips.com,mipstechnologies,mipstechnologies,0,Software & Technology,33741,782,337,$500M - $1B,Enterprise,Software & Technology,Semiconductor,Mid-Market Business,true,Software & Technology,
true,Mipsi,mipsi.com,,,,,match,left join metaphone name,69031647,Mips AB,69031647,69031647,69031647,Mips,Kalltorpsvagen 2,Taby,,183 71,SE,Sweden,mipshelmet.se,mipsab,mips,1,Business Services,262,0,3,$1M - $5M,Small,Business Services,Marketing Services,SMB,true,Business Services,
true,MIRA,mira.co.uk,,,,,match,exact domain,70918667,Mira Ltd,70918667,70918667,70918667,Mira,Kpmg Llp One Snow Hill Snow Hill Queensway,Birmingham,BIR,B4 6GH,GB,United Kingdom,mira.co.uk,mira,mira,0,Biotech,8270,0,83,$100M - $250M,Mid-Market,Biotech,Research,Mid-Market Business,true,Biotech,
true,MIRES CONTROL,mires.cz,,,,,match,exact domain,86737590,Mires Control SRO,86737590,86737590,86737590,Mires Control,Prazska 530/21 Melnik 1,Melnik,,27601,CZ,Czech Republic,mires.cz,mirescontrolsro,mirescontrol,0,Manufacturing,0,0,0,$1 - $1M,Small,Manufacturing,Industrial Equipment,,false,Manufacturing,
true,Mirics,mirics.com,,,,,match,metaphone name,52856896,MRCS,52856896,52856896,52856896,MRCS,1504 Spring Hill Ave,Mobile,AL,36604,US,United States,,mrcs,mrcs,2,Consumer Goods & Services,0,0,0,$1M - $5M,Small,Consumer Goods & Services,Social Services,SMB,true,Consumer Goods & Services,
true,Mirifica,mirifica.it,,,,,match,soundex suggestion,111005326,Mirafco,111005326,111005326,111005326,Mirafco,Paggestraat 36,Hasselt,VLI,3500,BE,Belgium,residentie-deacademie.be,mirafco,mirafco,8,Real Estate,0,0,0,,,Real Estate,Property Management,,false,Real Estate,
true,Mirion Technologies,mirion.com,,,,,match,exact domain,52063191,Mirion Technologies Inc,30179,116301610,30179,Mirion Technologies,3000 Executive Pkwy Ste 220,San Ramon,CA,94583,US,United States,mirion.com,miriontechnologies,miriontechnologies,0,Manufacturing,221624,1409,2216,$100M - $250M,Enterprise,Manufacturing,Test & Measurement,Mid-Market Business,true,Manufacturing,
true,Missing Link Electronics,missinglinkelectronics.com,,,,,match,exact domain,113155442,Missing Link Electronics GmbH,113155442,113155442,113155442,Missing Link Electronics,Industriestr. 10,Neu-Ulm,BY,89231,DE,Germany,missinglinkelectronics.com,missinglinkelectronicsgmbh,missinglinkelectronics,0,Software & Technology,641,0,6,$1M - $5M,Small,Software & Technology,Software Applications,SMB,true,Software & Technology,
true,Mistbase,mistbase.com,,,,,match,exact domain,121148254,Mistbase AB,62076681,62076681,121148254,Mistbase,Scheelevagen 15 Ideon Science Park,Lund,,223 70,SE,Sweden,mistbase.com,mistbaseab,mistbase,0,Software & Technology,0,0,0,$1B - $2.5B,Enterprise,Software & Technology,Software Applications,,false,Software & Technology,
true,Mitsuba,mitsuba.it,,,,,match,split domain,29012798,Mitsuba Germany GmbH,4074636,4074636,29012798,Mitsuba,Rheinstr. 29,Frankfurt,HE,60325,DE,Germany,mitsuba.co.jp,mitsubagermanygmbh,mitsuba,0,Manufacturing,8722,0,87,$2.5B - $5B,Enterprise,Manufacturing,Industrial Supplies,Enterprise Business,true,Manufacturing,
false,"Mitsubishi Electric Automotive Europe, Technical Center",mee.com,,,,,no match,duplicate match,3824529,Mitsubishi Electric Europe BV,62225828,4070508,3824529,Mitsubishi Electric,Capronilaan 46,Schiphol-Rijk,,1119 NS,NL,Netherlands,mee.com,mitsubishielectriceuropebv,mitsubishielectric,0,Wholesale Trade,45,0,0,$2.5B - $5B,Small,Wholesale Trade,Electrical Systems & Equipment,Enterprise Business,true,Wholesale Trade,
true,Mitsubishi Electric R&D Centre Europe,mee.com,,,,,match,exact domain,3824529,Mitsubishi Electric Europe BV,62225828,4070508,3824529,Mitsubishi Electric,Capronilaan 46,Schiphol-Rijk,,1119 NS,NL,Netherlands,mee.com,mitsubishielectriceuropebv,mitsubishielectric,0,Wholesale Trade,45,0,0,$2.5B - $5B,Small,Wholesale Trade,Electrical Systems & Equipment,Enterprise Business,true,Wholesale Trade,
true,mixed-mode.de,mixed-mode.de,,,,,match,exact domain,103653950,Mixed Mode GmbH,103653952,103653952,103653952,Mixed Mode,Lochhamer Schlag 17,Graefelfing,BY,82166,DE,Germany,mixed-mode.de,mixedmodegmbh,mixedmode,0,Software & Technology,1574,0,16,$10M - $25M,Small,Software & Technology,Software Applications,SMB,true,Software & Technology,
true,m kosh,m-kosh.biz,,,,,match,metaphone name,111917713,Mokosh GmbH,111917713,111917713,111917713,Mokosh,Am Alten Sportplatz 10,Wehrheim,HE,61273,DE,Germany,mokosh.de,mokoshgmbh,mokosh,3,Software & Technology,0,0,0,$1 - $1M,Small,Software & Technology,Software Applications,,false,Software & Technology,
true,MKR-IC,um-ic.com,,,,,match,soundex suggestion,22496739,Mike Rice,22496739,22496739,22496739,Mike Rice,PO Box 455,Naples,TX,75568,US,United States,,mikerice,mikerice,6,Automotive,0,0,0,,,Automotive,Dealers,,false,Automotive,
true,M.Lew Labs,mlewlabs.com.pl,,,,,match,soundex suggestion,122726589,9mile Labs,122726589,122726589,122726589,9mile Labs,911 Western Ave,Seattle,WA,98104,US,United States,9milelabs.com,9milelabs,9milelabs,6,Financial Services,209,0,2,$1 - $1M,Small,Financial Services,Investment Services,SMB,true,Financial Services,
true,M�ller-BBM AST,mbbm.com,,,,,match,exact domain,23383525,MBBM Inc,23383525,23383525,23383525,MBBM,642 W Rhapsody Dr,San Antonio,TX,78216,US,United States,mbbm.com,mbbm,mbbm,0,Construction,14,0,0,$1M - $5M,Small,Construction,Contractors,SMB,true,Construction,
true,MLU,gmx.at,,,,,match,split domain,66729530,Mlu Meßtechnik Für Luft und Umwelt GmbH,111033133,111033133,66729530,Mlu Meßtechnik Für Luft und Umwelt,Laubenhof 6,Essen,NW,45326,DE,Germany,mlu.eu,mlumeßtechnikfürluftundumweltgmbh,mlumeßtechnikfürluftundumwelt,0,Manufacturing,0,0,0,$1M - $5M,Small,Manufacturing,Electrical Systems & Equipment,SMB,true,Manufacturing,
true,mmm,xxx.com,,,,,match,split domain,115024296,3M Health Info Systems Consulting Services,3648258,48643,48643,3M Health Info Sys. Consulting Serv.,100 Ashford Ctr N Ste 200,Atlanta,GA,30338-4862,US,United States,mmm.com,3mhealthinfosystemsconsultingservices,3mhealthinfosys.consultingserv.,0,Business Services,265785,4732,2658,Over $5B,Enterprise,Business Services,Management Consulting,Enterprise Business,true,Business Services,
true,M-Motion,m-motion.com,,,,,match,metaphone name,117686819,M2motion BV,89382573,89382573,89382573,M2motion,Zweedsestraat 8 A 22,Deventer,,7418 BG,NL,Netherlands,,m2motionbv,m2motion,3,Transportation & Logistics,0,0,0,$1 - $1M,Small,Transportation & Logistics,Services,,false,Transportation & Logistics,
true,M&M Software GmbH,mm-software.com,,,,,match,exact domain,67232306,M & M Software GmbH,3708356,3708356,3708356,M & M Software,Industriestr. 5,St. Georgen,BW,78112,DE,Germany,mm-software.com,mmsoftwaregmbh,mmsoftware,0,Software & Technology,27,0,0,$500M - $1B,Enterprise,Software & Technology,Software Applications,Mid-Market Business,true,Software & Technology,
true,MM Solutions,mm-sol.com,,,,,match,exact domain,112183509,Mm Solushans Ad,112183509,112183509,112183509,Mm Solushans Ad,Ul. Tintyava 15 17,Sofia,,1000,BG,Bulgaria,mm-sol.com,mmsolushansad,mmsolushansad,0,Software & Technology,0,0,0,$25M - $50M,Mid-Market,Software & Technology,Software Applications,SMB,true,Software & Technology,
true,Mobilarstvi,c-box.cz,,,,,match,exact domain,97302437,Hotel Rozkvet SRO V Likvidaci,97302437,97302437,97302437,Hotel Rozkvet SRO V Likvidaci,Nam. Miru 625,Veseli Nad Moravou,,69801,CZ,Czech Republic,c-box.cz,hotelrozkvetsrovlikvidaci,hotelrozkvetsrovlikvidaci,0,Hospitality & Travel,0,0,0,,,Hospitality & Travel,Lodging,SMB,true,Hospitality & Travel,
true,mobile devices,mobile-devices.fr,,,,,match,soundex suggestion,60916432,Mobile Data Services,60916432,60916432,60916432,Mobile Data Services,5380 E Seltice Way Ste A,Post Falls,ID,83854,US,United States,mdataservices.com,mobiledataservices,mobiledataservices,6,Software & Technology,0,0,0,$1M - $5M,Small,Software & Technology,Software Applications,SMB,true,Software & Technology,
true,Mobis Europe,gmobis.com,,,,,match,soundex suggestion,122994975,Mobizcorp Europe Ltd,122994975,122994975,122994975,Mobizcorp,August Bebel Str. 26,Viernheim,,68519,DE,Germany,mobizcorp.com,mobizcorpeurope,mobizcorp,15,Software & Technology,638,0,6,,Small,Software & Technology,Data & Technical Services,SMB,true,Software & Technology,
true,Mobitel,mobitel.si,,,,,match,exact domain,115082438,Mobitel D.D.,115082438,115082438,115082438,Mobitel D.D.,Vilharjeva 23,Ljubljana,,,SI,Slovenia,mobitel.si,mobiteld.d.,mobiteld.d.,0,Telecommunications,0,0,0,$250M - $500M,Enterprise,Telecommunications,Radio,Mid-Market Business,true,Telecommunications,
true,modbus,modbus.pl,,,,,match,split domain,23889124,Modbus Organization,23889124,23889124,23889124,Modbus Organization,37 Wheeler Rd,North Grafton,MA,01536,US,United States,modbus.com,modbusorganization,modbusorganization,0,Wholesale Trade,0,0,0,$1M - $5M,Small,Wholesale Trade,Electrical Systems & Equipment,,false,Wholesale Trade,
true,Modeltech,modeltech.be,,,,,match,split domain,118249134,Modeltech,118249134,118249134,118249134,Modeltech,348 State Route 11,Champlain,NY,12919,US,United States,modeltech.com,modeltech,modeltech,0,Education,44,0,0,$1 - $1M,Small,Education,Educational Services,Education,true,Education,
true,MOG,mog-technologies.com,,,,,match,exact domain,122617052,Mog Technologies SA,122617052,122617052,122617052,Mog Technologies,Rua Eng. Frederico Ulrich 2650moreira Da Maia,Maia,,4470-605,PT,Portugal,mog-technologies.com,mogtechnologiessa,mogtechnologies,0,Software & Technology,281,0,3,,,Software & Technology,Software Applications,SMB,true,Software & Technology,
true,Molex,molex.com,,,,,match,exact domain,56057607,Molex,40474,506280,506280,Molex,1011 68th St,Downers Grove,IL,60516,US,United States,molex.com,molex,molex,0,Software & Technology,351473,1552,3515,Over $5B,Enterprise,Software & Technology,Electrical Components,Enterprise Business,true,Software & Technology,
true,moncourrier,fr.nf,,,,,match,exact domain,101408713,ISD,101408713,101408713,101408713,ISD,Zone d' Activites les Flandres 98 Avenue de Choisy,Villeneuve St Georges,IDF,94190,FR,France,fr.nf,isd,isd,0,Manufacturing,1376,0,14,$1M - $5M,Small,Manufacturing,Industrial Equipment,SMB,true,Manufacturing,
true,Monitor Electronics,monitor-electronics.gr,,,,,match,exact domain,118542966,Monitor Electronics Ltd,118542966,118542966,118542966,Monitor Electronics,4 43rd & 3 45th Industrial Park,Fyli,,13341,GR,Greece,monitor-electronics.gr,monitorelectronics,monitorelectronics,0,Hardware,0,0,0,$1M - $5M,Small,Hardware,Lighting,SMB,true,Hardware,
true,"MONOGRAM TECHNOLOGIES, SPOL. S R.O.",dvorecky.sk,,,,,match,soundex suggestion,99289922,Monogram Technologies SRO,112055059,112055059,112055059,Monogram Technologies,Ilkovicova 6276 Mestska Cast Karlova Ves,Bratislava,,84216,SK,Slovakia,monogram.sk,monogramtechnologiessro,monogramtechnologies,28,Software & Technology,0,0,0,$50M - $100M,Small,Software & Technology,Software Applications,Mid-Market Business,true,Software & Technology,
true,MontaVista Software,mvista.com,,,,,match,exact domain,114834122,Montavista Software Korea Ltd,712488,2020778,114834122,Montavista Software,9f Kr Tower 73 3 Garakbon Dong,Seoul,,,KR,"Korea, Republic of",mvista.com,montavistasoftwarekorea,montavistasoftware,0,Software & Technology,3407,0,34,$500M - $1B,Enterprise,Software & Technology,Software Applications,Mid-Market Business,true,Software & Technology,
true,Moog,moog.com,,,,,match,exact domain,10024,MOOG Inc,10024,10024,10024,Moog,400 Jamison Rd,East Aurora,NY,14052,US,United States,moog.com,moog,moog,0,Food & Beverage,1359873,23953,13599,$1B - $2.5B,Enterprise,Food & Beverage,Bars & Restaurants,Enterprise Business,true,Food & Beverage,
true,Moortec,mooretec.com,,,,,match,split domain,79752657,Moortec Semiconductor Ltd,79752657,79752657,79752657,Moortec Semiconductor,5 Unit 1 5 Research Way Derriford,Plymouth,PLY,PL6 8BT,GB,United Kingdom,moortec.com,moortecsemiconductor,moortecsemiconductor,0,Software & Technology,31,0,0,,,Software & Technology,Semiconductor,SMB,true,Software & Technology,
true,moresystems,moresystems.de,,,,,match,metaphone name,112358209,More Systems Ltd,112358209,112358209,112358209,More Systems,Hillview Carwinion Road Mawnan Smith,Falmouth,CON,TR11 5JD,GB,United Kingdom,freebookkeepingsoftware.co.uk,moresystems,moresystems,2,Software & Technology,0,0,0,,,Software & Technology,Software Applications,,false,Software & Technology,
true,Morrow Electronics,morro.co.uk,,,,,match,metaphone name,117370810,MRO Electronics,117370810,117370810,117370810,MRO Electronics,1601 Greg St,Sparks,NV,89431-5916,US,United States,,mroelectronics,mroelectronics,3,Retail & Distribution,0,0,0,,,Retail & Distribution,Electronics,,false,Retail & Distribution,
true,Motion Control i V�ster�s AB,motioncontrol.se,,,,,match,exact domain,118495491,Motion Control I Västerås AB,118495491,118495491,118495491,Motion Control I Västerås,Angsgardsgatan 10,Vasteras,,721 30,SE,Sweden,motioncontrol.se,motioncontrolivästeråsab,motioncontrolivästerås,0,Manufacturing,277,0,3,$5M - $10M,Small,Manufacturing,Industrial Equipment,SMB,true,Manufacturing,
true,Motion Picture Solutions,motionpicturesolutions.com,,,,,match,exact domain,81612077,Motion Picture Solutions Ltd,81612077,81612077,81612077,Motion Picture Solutions,Mission Hall 9 11 North End Road,London,,W148ST,GB,United Kingdom,motionpicturesolutions.com,motionpicturesolutions,motionpicturesolutions,0,Media & Entertainment,16792,0,168,$1M - $5M,,Media & Entertainment,Distribution,SMB,true,Media & Entertainment,
true,MOTOBOY,motoby.lt,,,,,match,split domain,122410452,Motoboy.com,122410452,122410452,122410452,Motoboy.com,Rua Amália De Noronha 194,São Paulo,SP,05410-010,BR,Brazil,motoboy.com,motoboy.com,motoboy.com,0,Software & Technology,17,0,0,$5M - $10M,Small,Software & Technology,Software Applications,SMB,true,Software & Technology,
true,MP Ascensores,mpascensores.com,,,,,match,exact domain,123584927,Mp Ascensores – Ascenseurs – Aufzuege -- Lifts,123584927,123584927,123584927,Mp Ascensores – Ascenseurs – Aufzuege -- Lifts,,Sevilla,SE,41092,ES,Spain,mpascensores.com,mpascensores–ascenseurs–aufzuegelifts,mpascensores–ascenseurs–aufzuegelifts,0,Business Services,0,0,0,$50M - $100M,Mid-Market,Business Services,Technical,,false,Business Services,
false,mpe,mpg.de,,,,,no match,duplicate match,66537068,Biomedizinische Nmr Forschungs GmbH,66537068,66537068,66537068,Biomedizinische Nmr Forschungs,Am Fassberg 11,Goettingen,NI,37077,DE,Germany,mpg.de,biomedizinischenmrforschungsgmbh,biomedizinischenmrforschungs,0,Biotech,95515,0,955,$5M - $10M,Small,Biotech,Research,SMB,true,Biotech,
true,MPlan,m-plan.de,,,,,match,exact domain,72992454,Onmotive GmbH & Co KG,72992454,72992454,72992454,Onmotive,Steinmuellerallee 2,Gummersbach,NW,51643,DE,Germany,m-plan.de,onmotivegmbhcokg,onmotive,0,Business Services,1939,0,19,$50M - $100M,Mid-Market,Business Services,Technical,Mid-Market Business,true,Business Services,
false,Mps,mpg.de,,,,,no match,duplicate match,66537068,Biomedizinische Nmr Forschungs GmbH,66537068,66537068,66537068,Biomedizinische Nmr Forschungs,Am Fassberg 11,Goettingen,NI,37077,DE,Germany,mpg.de,biomedizinischenmrforschungsgmbh,biomedizinischenmrforschungs,0,Biotech,95515,0,955,$5M - $10M,Small,Biotech,Research,SMB,true,Biotech,
true,`MPWA Limited,mpwa.co.uk,,,,,match,exact domain,98574459,MPWA Ltd,98574459,98574459,98574459,MPWA,Lloft Y Capel Cader Road,Dolgellau,GWN,LL40 1RJ,GB,United Kingdom,mpwa.co.uk,mpwa,mpwa,0,Software & Technology,0,0,0,,,Software & Technology,Data & Technical Services,,false,Software & Technology,
true,MQP Electronics,mqp.com,,,,,match,exact domain,64643494,MQP Electronics Ltd,64643494,64643494,64643494,MQP Electronics,Unit 2 Park Road,Malmesbury,WIL,SN16 0BX,GB,United Kingdom,mqp.com,mqpelectronics,mqpelectronics,0,Automotive,0,0,0,,,Software & Technology,Specialized Equipment,SMB,true,Automotive,
true,MRiX Ltd,mrix.co.uk,,,,,match,exact domain,29681449,MRIX Ltd,29681449,29681449,29681449,MRIX,Frost Hill Barns Frost Hill Overton,Basingstoke,HAM,RG25 3EE,GB,United Kingdom,mrix.co.uk,mrix,mrix,0,Biotech,0,0,0,,,Biotech,Research,,false,Biotech,
